node_id	error
0	0.0008989479023
1	0.0008906354376
2	0.001575880262
3	0.00096684147
4	0.002557568123
5	0.0007152610973
6	0.04665187958
7	0.1923763175
8	0.04911776786
9	0.04502492404
10	0.001251650316
11	0.0003359269107
12	0.003975583875
13	0.0001330115788
14	4.189259228e-05
15	0.000469249787
16	0.001123769962
17	0.001868686107
18	9.558512324e-05
19	0.0002620045214
20	0.000388347535
21	0.001667215854
22	0.00626314968
23	0.001042557066
24	0.05298728889
25	0.2444010483
26	0.05403890906
27	0.5977620942
28	0.0001357445075
29	0.2599803304
30	0.001023239622
31	0.001042365684
32	0.01212917777
33	0.0001620994337
34	0.001871554336
35	0.2670474054
36	0.002996087413
37	6.551790397e-05
38	0.002061532022
39	0.0007700038032
40	0.6496877672
41	0.9495712787
42	0.002213659731
43	0.3335326418
44	0.001161864158
45	0.000872138202
46	8.338335454e-05
47	1.041706153e-05
48	0.05339791075
49	0.0003016890039
50	0.05147217219
51	0.0800046318
52	0.140876184
53	0.0009479883481
54	0.0009667448751
55	0.004032803083
56	0.001895038328
57	0.003109820706
58	0.0008133747208
59	0.0004571979701
60	0.001567701744
61	0.002210099765
62	0.0005820920424
63	0.0004321312808
64	0.000846550049
65	0.003425446944
66	0.001762868044
67	0.1498595524
68	0.9984761691
69	0.1285148902
70	0.1359586769
71	0.004739620316
72	0.0003408712871
73	0.002388938604
74	0.0004996229669
75	0.00695111154
76	0.000636729873
77	0.0004159918978
78	0.001068579076
79	0.1034118734
80	0.0006042467767
81	0.0140752339
82	0.003744430989
83	0.002376460732
84	0.0007027789197
85	0.009488859422
86	0.04589650905
87	0.0005013624981
88	0.0004024192952
89	0.001787172866
90	0.0006597478908
91	0.0002187076854
92	0.0009071424575
93	0.0463243145
94	0.0004885082938
95	0.0004768217249
96	0.001608139863
97	0.0002627384128
98	0.0001246792278
99	0.0005569807072
100	0.001100183647
101	0.001735948877
102	0.0009117088536
103	0.0001031948947
104	7.419863174e-05
105	0.001110698214
106	0.0004349339347
107	0.001721244768
108	0.0001748522164
109	0.005838174039
110	0.05992001507
111	0.007020416896
112	0.6465507178
113	0.001034400241
114	0.0009025899002
115	0.0013614801
116	0.04416792382
117	0.004546398066
118	0.002192124219
119	0.002908897663
120	3.392157325e-05
121	5.98889132e-05
122	8.553235976e-05
123	0.0008733243918
124	5.277549673e-05
125	0.002164781037
126	0.001245047498
127	0.0008668963518
128	0.3458660865
129	0.4425544341
130	0.00591610794
131	0.001430006321
132	0.08845687517
133	0.005805256113
134	0.006347931736
135	0.1479295414
136	0.3491633658
137	0.1973454329
138	0.2432750368
139	0.001345731618
140	0.004722266373
141	0.009652520086
142	0.001195232969
143	0.002776683816
144	0.04356799808
145	0.1944004553
146	0.00123602872
147	0.0005086000723
148	0.0005786304613
149	0.001172860516
150	0.002296447356
151	0.003236497399
152	0.00484053325
153	0.00134534539
154	0.003320210593
155	0.0001360408013
156	0.0007568096676
157	0.0002269704799
158	0.001375459641
159	0.701655031
160	0.6485416702
161	0.3911203656
162	0.06148972174
163	0.001997038971
164	0.001440763811
165	0.05006054631
166	0.04974752253
167	0.0004650846681
168	0.0005716956919
169	0.001654961654
170	0.0004149009193
171	0.4994579679
172	0.002384015464
173	0.256967629
174	0.001496180438
175	0.003119095519
176	0.0005762821341
177	0.001149189869
178	0.000189162878
179	0.001438344021
180	0.001201261531
181	0.0001468481235
182	0.007599257646
183	0.1023869232
184	0.004753777065
185	5.090826521e-05
186	0.9978276567
187	0.3999328338
188	0.9998095368
189	0.001483902817
190	0.0015819365
191	0.0005914042426
192	0.001000964754
193	0.0008684899525
194	0.002743819926
195	0.0003947631003
196	0.04614327916
197	0.001687595205
198	0.2030884573
199	0.4879414624
200	0.1155603592
201	0.004041762973
202	0.006063673204
203	0.5536274331
204	0.6424095698
205	0.1789145984
206	0.002345454417
207	0.001150619222
208	0.04885698435
