ew	mc	pps
0.0021943415	0.003658013537	0.0007934950678
0.005106594147	0.004796047023	0.001356304376
0.001511764117	0.0006317402191	0.003006566125
0.0166488054	0.003232262018	0.007223757965
0.00453172465	0.005619640266	0.00842087031
9.460810325e-05	0.0002496031483	0.001505542022
0.00161856361	0.001171203872	0.0004906480697
0.0003397631381	0.0004256447779	0.002194960344
0.001056167138	0.0007400943214	0.002930672505
0.0003620686633	0.001009548535	0.00198537893
0.001698726672	0.002333447968	0.003760085333
0.007355344504	0.005444331065	0.0108720402
0.006979284622	0.004819455155	0.01353429766
0.007013443239	0.01342571609	0.01180995521
0.002782289896	0.004623852343	0.000789678474
0.005700753437	0.003287575731	0.0116286969
0.01455402415	0.01452677619	0.001258910451
0.03267985311	0.01843043387	0.00222033322
0.002028208283	0.003133143474	0.001355822354
0.01240336779	0.008037762733	0.007367842111
0.008936669109	0.0010617333	0.003253973954
0.02178863321	0.007150648801	0.01351023205
0.001341416233	0.001202948931	0.004463159159
0.01028811616	0.002236810729	0.02964601522
0.008639803137	0.01347607939	0.002839729758
0.008600968502	0.01138993127	0.003359456464
0.0009648978714	0.001468866688	0.001114799721
2.452459137e-06	0.01444552817	0.001791964147
0.0001737988232	0.001729376516	2.769318785e-05
0.00597176143	0.002359516367	0.009655706201
0.0006710436371	0.0002390085696	0.004667496406
0.01488839091	0.0006193753872	0.003718320643
0.007018535009	0.009781449199	0.005142881375
0.002743204327	0.0006886273359	0.002452570409
0.001254015169	0.0007470758936	0.004214566006
0.007988482408	0.01428441	0.008261327399
0.02101366096	0.0132504909	0.0143258308
5.796813354e-05	0.001262952106	0.00231008103
0.001471436914	0.001051289135	0.003518839094
0.007939754743	0.004817662227	0.01712310878
0.001755116437	0.0005086224292	0.002320812721
0.001107981044	0.001370388724	0.002307231797
0.001464773064	0.0004162106682	0.00331908839
0.0008374680631	9.468520838e-05	7.592290455e-05
0.006335356595	0.001297794644	0.01021345555
0.0006029004384	0.003346426619	0.003520418062
0.01050047684	0.003669878712	0.02238133982
0.007822554211	0.003741190226	0.01993157015
0.01686611318	0.002940009677	0.002489142377
0.0006345523547	0.001326359748	0.004392605927
0.01317013052	0.002673370622	0.004248306161
0.0005162507948	0.001584112836	0.003972379886
0.002708330801	0.001660542555	0.005954429813
5.598250543e-05	0.0004553208553	0.00137740942
0.0001638586911	6.911915253e-05	0.00265503233
0.008528063369	0.01356235383	0.002741797728
0.008057375764	0.01422868754	0.002907189151
4.219215196e-05	0.003002080632	0.00457526627
0.005139274252	0.007361315046	0.003401717558
0.002827336855	0.00176796484	0.00312095777
0.005326024971	0.001839065131	0.0001021637071
0.02571997768	0.01741242805	0.00014605416
0.0006568732118	0.0004694711296	0.0002255647253
0.01043429049	0.006458685886	0.02146300394
0.0005453771318	0.001994351443	0.001732783372
0.003312765345	0.005619024363	0.007847989378
3.365257224e-05	0.001079917622	0.002791091161
0.01341039826	0.00267526706	0.01343794663
0.0007930131966	0.001260520611	0.002711945521
0.001486641852	0.0007358821793	0.003043285106
0.001234919538	0.00262597242	0.0040617826
0.01000168438	0.009719641437	0.02005107479
0.00280442578	0.01293955599	0.02263572951
0.0148017643	0.004205161139	0.007100443001
0.02025515722	0.01156229803	0.01043068384
0.0003826910211	0.000199224619	0.00251603662
0.00701994199	0.003526668144	6.935427775e-05
0.0006856011358	0.001898197259	0.007739384586
0.001632101585	0.0005482432418	0.0009174613751
0.001714799324	0.002092265621	0.001591311767
0.005133086079	0.001627331609	0.001663402713
0.01474066843	0.001643039247	0.0007691717541
0.0005408735956	0.0009430861483	0.002849373
0.009413100457	0.024288869	0.006091166168
0.00196425891	0.0008601736905	0.003597515859
0.008985700357	0.004945572065	0.004407166919
0.001940631468	0.01102155195	0.003865420936
0.0008786041085	0.001528129095	0.003549425451
0.001376877287	0.001785311181	0.004016755125
0.004236400209	0.0002732024429	0.004848882892
0.01099412862	0.002721614908	0.005798255599
0.000297190355	0.001449901114	0.001499590456
0.005840475348	0.004107353285	0.006976533992
0.002211762943	0.002120361931	0.004911586851
0.002209052208	0.0009069261558	0.002786021877
0.002889734825	0.001575500243	0.01174517592
0.003334472168	0.0004649246112	0.003628922032
0.0002778989016	0.0008354357249	0.003361483229
0.001693560797	0.001953254475	0.002756890352
0.0001907238868	0.0003366950818	0.004447724772
0.005511972394	0.003567934679	0.01341201561
0.01014961655	0.004015754596	0.00985475337
0.004416849205	0.004943862235	0.002344314084
3.950953678e-05	1.36239782e-06	1.226158038e-05
3.950953678e-05	1.36239782e-06	1.226158038e-05
0.005989952748	0.00319383804	0.001207080423
0.0003775796517	0.0007108026048	0.002405972342
0.001461404034	0.001513018637	0.003657230943
0.002103681405	0.0296816392	0.007302138653
0.007210982721	0.002893616173	0.004869943146
0.002020686845	0.00081795765	0.002447026645
0.002258565423	0.0005430900657	0.001359008216
0.008311998026	0.01366154689	0.002803080872
0.002251990064	0.002158695514	3.136196469e-05
0.001057457478	0.0008755131506	0.003100863751
0.0008366148988	0.001491729253	0.003010290906
0.000414120063	0.00346960573	0.005166833191
0.002427753866	0.00100899495	0.0003659965719
0.0001568476005	0.003110296599	0.003272671077
0.009282933328	0.003091284133	0.01153801375
0.01035676024	0.003616993465	0.003744150594
0.001330658414	0.0003552995784	0.002543783277
0.01824721465	0.008641601464	0.004634842833
0.01543090749	0.007694826164	0.004180244295
0.001545600588	0.0002813299343	0.003106307581
0.01143274075	0.001641850902	0.02023317596
0.02096932008	0.004863291534	0.008656210554
0.004958316604	0.01242928013	0.01231001307
0.005339482873	0.006043190688	0.009710182305
0.002970514118	0.0004541787027	0.003076699471
0.002191617624	0.00312563699	0.001358877998
0.0007168787256	0.0007168787256	0.005015854752
0.00104731104	0.004673742169	0.007346719958
0.001968110409	0.001184731118	0.003253596343
0.00338977278	0.0005963880216	0.008795553746
0.009583957808	0.02622483519	0.001384451435
