node_id	error
0	0.003651271673
1	0.00142309252
2	0.002815482629
3	0.00292246017
4	0.002605879231
5	0.001496984371
6	0.0002492226956
7	0.0007839828621
8	0.0007967674923
9	0.003088452773
10	0.0004410985768
11	0.0006751677232
12	0.001818884091
13	0.0006864168196
14	0.00122300781
15	0.001097243565
16	0.0007074799906
17	0.00158365997
18	0.002566813857
19	0.001332207903
20	0.0005187900645
21	0.0003627302209
22	0.006169518784
23	0.001785043901
24	0.002608365181
25	0.001392457078
26	0.0006933749732
27	0.003314590393
28	0
29	0.003359243501
30	0.0017483898
31	0.0006198822784
32	0.0008987345367
33	0.001361364446
34	0.001006805183
35	0.007171667582
36	0.001064691948
37	0.001279485258
38	0.001452917159
39	0.001029646989
40	0.0002945202585
41	0.0003220078216
42	0.002884711108
43	0.002384192293
44	0.001565298176
45	0.003740137771
46	0.0001802478546
47	0.002200611387
48	0.003621822322
49	8.929433144e-05
50	0.00316747348
51	0.008907261519
52	0.005284765175
53	0.003741661227
54	0.00130388852
55	0.002631404402
56	0.0007883663144
57	0.0003316061689
58	0.0001024032795
59	0.001517113228
60	0.003356869989
61	0.002484557672
62	0.0008843124781
63	0.001158924584
64	0.000670453243
65	0.00141310146
66	0.001370508467
67	0.0002214913715
68	0.0009503860124
69	0.009279516461
70	0.006023717752
71	0.004708662746
72	0.0005905554297
73	0.001785562989
74	0.0004047433139
75	0.001554330797
76	0.0008998424612
77	0.000597571835
78	0.001333727318
79	0.001663293578
80	0.0005214742111
81	0.001505434718
82	0.001917626867
83	0.0007679531762
84	0.0007217593894
85	0.001864821922
86	0.007396139072
87	0.0003858491939
88	3.380374419e-05
89	0.0008806108205
90	0.001242006206
91	0.001054962102
92	0.001362048772
93	0.001596382739
94	0.002341922627
95	0.001101340362
96	0.000398128101
97	0.001266383443
98	0.002406275981
99	0.001677061198
100	0.001158245408
101	0.0006212284326
102	0.001538389677
103	0.001581324113
104	0.003421105067
105	0.0008345421242
106	0.001371199698
107	0.001453526136
108	0.000683549352
109	0.004175402097
110	0.001550715645
111	0.001464796452
112	0.004288000218
113	0.005140762681
114	0.002140917511
115	0.0001181076979
116	0.003315276505
117	0.002307353248
118	0.001260321531
119	0.001716314041
120	0.001362109438
121	0.0008738231044
122	0.001799615951
123	0.0006289933256
124	0.001854819542
125	0.005926061244
126	0.001409898377
127	0.002311203214
128	0.001273198621
129	0.0006791382655
130	0.007644623808
131	0.0005433570344
132	0.001169537733
133	0.0004016198694
134	0.000620456794
135	0.003235035572
136	0.005135005617
137	0.002202163307
138	0.002087063227
139	0.007603471323
140	0.0007778528338
141	0.002591308181
142	0.002389868753
143	0.001079975614
144	0.003407402473
145	0.00200511588
146	0.003263201379
147	0.001544473152
148	0.002622443346
149	0.001897255173
150	0.002764987253
151	0.0005632454288
152	0.001235394148
153	6.016915244e-05
154	0.002696435134
155	0.00141394202
156	0.001273951404
157	0.0002291279637
158	0.003149650944
159	0.001477919687
160	0.0026805022
161	0.002920865359
162	0.00040485126
163	0.003126073767
164	0.003185040218
165	0.004596826545
166	0.0002608765554
167	0.001206875657
168	0.0004070852835
169	0.001055871705
170	0.001222102034
171	0.00277074491
172	0.0007599093949
173	0.008693400734
174	0.001313462789
175	0.002540414751
176	0.0009248801267
177	6.252920869e-05
178	0.0004890982678
179	0.001474453083
180	0.00151746247
181	0.0009776263427
182	0.002491061911
183	0.003735259402
184	3.722752756e-05
185	8.846503181e-06
186	0.0009048910086
187	0.0001317711172
188	0.0002139509537
189	0.001709698246
190	0.0002488651143
191	0.0002751148957
192	0.002574040403
193	0.002173812578
194	0.001289749825
195	0.0006518399281
196	0.007164067604
197	0.0004691433616
198	0.003537376679
199	0.0001907305084
200	0.007038715955
201	0.006606432069
202	0.002663608067
203	0.0007335311785
204	0.0008462948945
205	0.002114369566
206	0.00157748466
207	0.001070288996
208	0.004944364448
209	0.00467425626
210	0.003918418207
211	0.002555580141
212	0.0008824115719
213	0.002120099719
214	0.0006387522652
215	0.0001313551761
216	0.001252456732
217	0.002178533573
218	0.003595736724
219	0.0009053181008
220	0.001250705152
221	0.0007717690986
222	0.001174844634
223	0.00095858881
224	0.0003014433504
225	0.005743420171
226	0.001319843905
227	0.001126631933
228	0.001112633941
229	0.001211108606
230	0.0009088252988
231	0.001265942648
232	0.002911128412
233	0.0005479280266
234	0.001392171086
235	0.001411955362
236	0.001522328057
237	0.002208324117
238	0.0001501634877
239	0.0003092643052
240	0.001682999694
241	0.002344133466
242	1.416893733e-05
243	1.416893733e-05
244	0.004812680719
245	0.004284295581
246	0.001780096243
247	0.001300413692
248	0.001150374295
249	0.001213124095
250	0.001192416639
251	6.866485014e-05
252	3.664850136e-05
253	0.001717863079
254	0.0005978114897
255	0.001284421588
256	0.001410904239
257	0.001258065879
258	0.0004981166679
259	0.0006332878183
260	0.001042443769
261	0.0002288823566
262	0.00049522608
263	0.0007673056029
264	0.001544668367
265	0.002022550425
266	0.001335027936
267	0.001199146605
268	0.0006938290315
269	1.40935507e-05
270	0.001027351749
271	1.759278068e-05
272	0.003693786924
273	0.001017149128
274	0.005899113376
275	0.006203370999
276	0.003061477299
277	0.001205469755
278	0.001504156347
