node_id	error
0	0.0005917408792
1	7.251779835e-05
2	0.0008129178366
3	0.002005832672
4	0.0001435034674
5	0.0006068908935
6	0.0003046087028
7	0.0001303991302
8	0.0009023970786
9	0.0005141401191
10	0.000563873661
11	0.001375927376
12	0.0003747241836
13	0.0006129723657
14	0.0002761471341
15	0.0004199650286
16	0.001591953466
17	0.0007342715632
18	0.0005797459024
19	0.001358850625
20	0.0001706870256
21	0.0008417594469
22	0.002154435861
23	0.0004967952673
24	0.0002480952292
25	0.0006046192802
26	0.0001725095914
27	0.0008531467613
28	0.002721401704
29	0.001468956957
30	0.001748384126
31	0.002830496978
32	0.0007500623176
33	0.00140937928
34	0.0001531572747
35	0.0002394783683
36	0.001377173339
37	0.0007480425001
38	0.000561945908
39	0.0005785033739
40	0.0002547981463
41	0.0008296998592
42	0.0004196758084
43	0.0006526137232
44	0.0008830372205
45	0.0004480275039
46	0.0003755773175
47	4.827155818e-05
48	0.0003176082048
49	0.0005378801803
50	7.821388801e-06
51	0.0002425094957
52	0.0004186141734
53	0.0003454374907
54	0.001649910551
55	0.001860422493
56	0.0008725535357
57	0.001587373361
58	0.001308199398
59	3.381212201e-05
60	0.0002911799972
61	0.001088739947
62	0.001742135839
63	0.000234709871
64	0.0004674459216
65	0.0001131769281
66	0.001039757051
67	0.0007782787215
68	0.0004104520789
69	0.0009349638077
70	0.0007632070308
71	0.0002575444795
72	0.0007465661777
73	0.001436652571
74	0.0009716813974
75	0.003175234307
76	0.001953818517
77	0.003080222712
78	0.004068896961
79	0.002661305226
80	0.0005856302142
81	0.000442696944
82	0.0005802093766
83	0.009431685972
84	0.003833231824
85	0.004875289803
86	0.001033403789
87	0.0005273300961
88	0.000960020332
89	0.002457302379
90	0.001895747562
91	0.0002254608746
92	0.001542175355
93	0.0007357319288
94	0.0009129318947
95	0.0009571528598
96	0.0005960764245
97	0.0009492424301
98	0.0003306513965
99	0.0002364053907
100	0.0006841770995
101	0.0001213261312
102	0.0009634383078
103	0.0001004555032
104	0.002260395055
105	0.002064921071
106	0.002052996161
107	0.001056957023
108	0.001095705442
109	0.001125854171
110	0.0001147162935
111	0.0002970022544
112	0.002744732958
113	0.001286430116
114	0.0001004807278
115	0.001334408181
116	0.0005764189439
117	0.001732844806
118	0.001139895195
119	0.0006563209788
120	0.003134966228
121	0.0005950316804
122	0.001811968588
123	0.0008830886083
124	0.0002076413128
125	0.0005030726073
126	0.0004535107863
127	0.0008518994128
128	0.0001701364515
129	0.0004281031548
130	0.0004498574744
131	0.0001003113696
132	0.002283785904
133	0.0006534155737
134	0.0006074877621
135	0.0005742577908
136	0.0004730273199
137	0.001389611785
138	0.0005218770444
139	0.0001469525197
140	0.0009029269687
141	0.0005672452978
142	0.0008421927603
143	0.0002230811968
144	0.0002574263773
145	0.0004922814344
146	0.0005367755855
147	0.0007762316865
148	0.001398774724
149	0.0003690119362
150	0.002891654674
151	0.0006846171987
152	0.0008838948231
153	0.001116417129
154	0.0002884401646
155	0.0004495893338
156	0.0008547763917
157	0.0007014340381
158	0.0008944786443
159	0.001488474208
160	0.000672940662
161	0.0005509035199
162	0.0002642877622
163	0.0004123839585
164	0.0002142588821
165	0.0005290048728
166	0.000467087135
167	0.0006668835742
168	0.000951721084
169	0.001274224494
170	0.001458035664
171	0.0001771307211
172	0.00117105632
173	0.001916636678
174	0.0003030753423
175	0.000408403939
176	0.000863644232
177	0.0005726207879
178	0.0003394387389
179	0.0003419300081
180	0.00278205461
181	0.000624428632
182	0.000358053634
183	0.002831309123
184	0.0002014393638
185	0.0002189199557
186	0.0003341807588
187	0.0004947821307
188	0.000436039586
189	0.0005882039845
190	0.000390345682
191	0.0006865891118
192	0.001164480938
193	0.0001792917918
194	0.0006897476172
195	0.000392928126
196	0.001474316846
197	0.00060303968
198	1.412496182e-05
199	0.001168722298
200	0.0003345962623
201	0.001030980601
202	0.0005602481348
203	0.001244423527
204	0.0007189551899
205	2.223400624e-05
206	0.0005756433591
207	0.0008591610271
208	0.001278476411
209	0.001569544989
210	0.0009984669951
211	0.00224430889
212	0.0006873914889
213	0.000934339029
214	0.0006539556674
215	0.000473042597
216	0.0009321261679
217	0.001102719983
218	0.0001840358821
219	0.0007425571111
220	0.0001377541311
221	0.001046370136
222	0.0005643232183
223	0.00536898885
224	0.0004982361629
225	0.001128783726
226	0.001165674207
227	0.001971638507
228	0.0009580802719
229	0.0005407207488
230	0.001126040843
231	0.001330090095
232	0.0007718264677
233	0.000723815069
234	0.0009431213174
235	0.0005310237143
236	0.0002509584873
237	0.002163356901
238	0.003996706965
239	0.001037105757
240	0.000169399242
241	0.001739864182
242	0.0007727737301
243	0.0007241391398
244	0.0002403556058
245	0.000838989956
246	0.0004332013638
247	0.0003474635087
248	0.002088263817
249	0.001268126602
250	0.0009957978052
251	0.0006238693761
252	0.0007835143125
253	0.002817858876
254	0.0009119241719
255	0.0001225821777
256	0.001923946421
257	0.006131488726
258	0.0008079975158
259	0.0005920190852
260	0.0002147925871
261	0.000261062608
262	0.0002402194963
263	5.394707781e-05
264	0.0008700683373
265	0.000140967912
266	0.007584614194
267	0.0001736312177
268	0.000396555414
269	0.001937949271
270	9.337286187e-05
271	0.00126261827
272	0.002902198289
273	4.551445837e-05
274	0.0008367273174
275	0.001829501071
276	3.174686463e-05
277	0.001706398105
278	0.002156977039
279	0.001584573508
280	0.001153232083
281	0.0002656040096
282	0.0008465429601
283	0.0001151260563
284	0.004512839025
285	0.00195025192
286	0.002813354939
287	0.0006829973958
288	0.0007512964286
289	4.967099478e-05
290	0.0007632854456
291	0.0008961938629
292	0.001500785141
293	0.0008709253565
294	2.917912659e-05
