node_id	error
0	0.01166597733
1	0.0005809262901
2	0.001163602318
3	0.001700343255
4	0.002704339037
5	0.001720233321
6	0.0008076062962
7	0.005045605455
8	0.007362600319
9	0.004825757828
10	0.003517406706
11	0.0004852535253
12	0.001010180063
13	0.0008075124267
14	0.0005329714506
15	0.0001087466665
16	0.002660633231
17	0.002334678745
18	0.00271693429
19	0.002110865216
20	0.00163168445
21	0.004527162248
22	0.004558654698
23	0.001352698859
24	0.002846125891
25	0.001721623311
26	1.742832604e-05
27	0.004086629636
28	0
29	0.002028101115
30	0.001361318335
31	0.0009013352432
32	0.0008960900412
33	9.76676922e-05
34	0.001101968192
35	0.004562037338
36	0.001269050061
37	0.001124919305
38	0.001832219482
39	9.375380846e-05
40	8.548620695e-05
41	0.0002037480977
42	0.0005344546525
43	0.00156317243
44	0.001320241698
45	0.0001516835071
46	0.001005021631
47	0.0009277364304
48	0.0106958191
49	0.001249070072
50	0.01177506084
51	0.008323999907
52	0.0001126412532
53	0.02848328464
54	0.001519740661
55	0.0001456107173
56	0.0001325109385
57	0.0005342401964
58	0.002225212587
59	0.001440057754
60	0.006385473246
61	0.002221249387
62	4.18750843e-05
63	0.0003204743732
64	0.003281310116
65	0.001884080952
66	0.001367498047
67	3.126248868e-05
68	3.022706601e-05
69	0.003019300183
70	0.004620578022
71	0.004117852617
72	0.0009904166873
73	0.0005420053654
74	0.0006144602454
75	0.0105090966
76	0.001439220167
77	0.0005443474844
78	0.000226204258
79	0.006921452611
80	0.0006950026565
81	0.005703343509
82	0.001004995613
83	0.004946571682
84	0.002206773232
85	0.004401148395
86	0.01545721507
87	0.001402528665
88	0.003460251821
89	0.006293376214
90	0.004325474475
91	0.000384502358
92	0.0008519047719
93	0.0001153859631
94	0.005794768933
95	0.003171350745
96	0.000257183472
97	0.0002347264233
98	7.092066593e-05
99	9.465032261e-05
100	0.0003984463493
101	0.003303237428
102	0.0004211793063
103	0.0002297785525
104	0.003173913973
105	0.001092906942
106	0.0005358991758
107	0.001236941568
108	0.0008130477571
109	0.005933817887
110	0.003512255513
111	0.0090237186
112	0.003106190483
113	0.0005353942177
114	0.0002634896492
115	0.000819926707
116	0.00397596981
117	0.0001140526851
118	0.0009143374693
119	0.0008523649773
120	0.000289687376
121	0.0003583131162
122	0.0002800189685
123	0.002091208538
124	0.0004211140438
125	0.01329485196
126	0.001161702593
127	0.001067136475
128	0.001762393669
129	0.004038647852
130	0.004646576403
131	0.0007971657249
132	0.0003435655192
133	0.004233826716
134	0.001559252358
135	0.001025191282
136	0.004363301998
137	0.0003304497391
138	0.001927520966
139	0.01733243565
140	0.0007272869867
141	0.01372724024
142	0.0002265116902
143	0.002014132759
144	0.0001079947686
145	0.001119988343
146	0.0004774663677
147	0.0001211123981
148	0.002035637744
149	0.0008646442316
150	0.003135052476
151	0.0008065693475
152	0.004322609366
153	0.001708055847
154	0.004720142554
155	0.002705053614
156	0.001369225128
157	0.0009990414731
158	0.002226716044
159	0.006155746593
160	0.007378037878
161	0.008085108714
162	0.005186557375
163	0.002534385264
164	0.0006107010897
165	0.00370384221
166	0.0001910692741
167	2.366005471e-05
168	0.0002531065917
169	0.001610539284
170	0.0009090005583
171	0.006266157373
172	0.001245829764
173	0.007152726515
174	0.001705168912
175	0.002265876311
176	0.000802887516
177	0.0005068440281
178	0.001007821865
179	0.002438851363
180	0.0005362783272
181	0.002009621178
182	0.006849433925
183	0.0004429552312
184	0.001520153704
185	2.543142598e-05
186	3.365122611e-05
187	3.896457765e-05
188	1.907356953e-05
189	0.001405600138
190	0.004203847135
191	0.001211439441
192	0.001290427908
193	0.004011800063
194	0.0115767171
195	0.0006034352247
196	0.006582126086
197	0.0003634931159
198	0.003196672185
199	0.01410163564
200	0.01597614631
201	0.004871980621
202	0.005339656966
203	0.006026860868
204	0.01041462044
205	0.007006394253
206	0.006180102149
207	0.0005837265584
208	0.00627380076
209	0.00760815935
210	0.01142672711
211	0.004009103572
212	0.001742603842
213	0.004590801901
214	0.0003279549396
215	0.0002041045142
216	0.002623375988
217	0.0002516088424
218	0.0005999123588
219	0.0004863609834
220	0.0004992347134
221	0.01887586313
222	0.0006682811358
223	2.198700386e-05
224	0.0002795899456
225	0.007484565175
226	0.005001664574
227	0.002598862712
228	0.002878277498
229	0.001284627328
230	0.001492465048
231	0.002164099035
232	0.003185222803
233	0.004766453745
234	0.002029822473
235	0.001139446407
236	0.002142127938
237	0.00142208174
238	5.449591276e-06
239	1.634877363e-06
240	0.005117576432
241	0.002600937925
242	1.634877382e-06
243	1.634877382e-06
244	0.0120126007
245	0.0055977619
246	0.00948845303
247	0.0003334147759
248	0.0001349587664
249	0.005783431958
250	0.001942618766
251	1.144414169e-05
252	2.942779292e-05
253	0.002171863002
254	0.005840154682
255	1.794967138e-05
256	0.002072346671
257	0.01394841297
258	0.01474377446
259	0.0008368477211
260	0.001561027233
261	0.003223766531
262	0.003046651039
263	0.0004396685298
264	0.002662255783
265	0.002305495039
266	0.000585536011
267	0.00401103121
268	0.0012090201
269	0.0002837768328
270	0.0004325289365
271	0.003600707902
272	0.004160240022
273	0.002524532189
274	0.002332007663
275	0.01176142725
276	0.001403393146
277	0.0003551367557
278	0.001065402103
279	0.001068517414
280	0.002972494362
281	3.72463436e-05
282	0.005619223832
283	2.827120467e-05
284	0.001729089982
285	0.0005849824505
286	2.794277907e-05
287	0.0001268009605
288	0.003307477163
289	0.002570921191
290	0.0007986028953
291	0.0007783592273
292	0.001953651015
293	0.0003121280319
294	0.0001003340207
295	0.007132737458
296	0.00716842282
297	0.002154025227
298	0.0004598769065
299	0.0003754022216
300	0.001381756775
301	0.002832131843
302	0.00208652945
303	0.000229905553
304	0.0002800043469
305	0.0004372665284
306	6.24607081e-06
307	0.0005975186181
308	0.001665208186
309	0.001396804577
310	0.0006059199209
311	0.001034413752
312	0.0002513745974
313	0.006035625177
314	0.004197239523
315	0.00160871383
316	0.001541104331
317	6.530800568e-06
318	0.008025776361
319	0.001269786261
320	0.0006468587016
321	0.001325534165
322	0.002516209825
323	0.001343390275
324	0.0003937187397
325	0.001105375955
326	0.001353743604
327	0.0003002462135
328	0.005396149984
329	0.002080975782
330	0.002781460831
331	0.007920511157
332	0.003423834064
333	0.002961164202
334	0.0003120334806
335	0.0003749939037
336	0.0008641223355
337	0.003369583245
338	0.0005456401585
339	0.001537865193
340	0.0005079680948
341	0.007819233364
342	0.002597001956
343	0.002330339196
344	0.01043804418
345	0.003375603382
346	0.0005740131088
347	0.002025391167
348	0.0004763784035
349	0.0001037425906
350	0.0008395103309
351	0.001035878678
352	0.0008427248438
353	0.01359155623
